pressure, temperature, density, viscosity, enthalpy, internal_energy
5.1e+07, 450, 919.689886804672, 0, 0, 0
5.1e+07, 500, 869.559737371976, 0, 0, 0
5.1e+07, 550, 809.628466778928, 0, 0, 0
5.1e+07, 600, 736.021376828044, 0, 0, 0
5.1e+07, 650, 639.684546211688, 0, 0, 0
5.1e+07, 700, 497.863922160883, 0, 0, 0
5.1e+07, 750, 320.080506088459, 0, 0, 0
5.1e+07, 800, 224.709470498854, 0, 0, 0
5.1e+07, 850, 181.038156718127, 0, 0, 0
5.1e+07, 900, 155.778179610339, 0, 0, 0
5.1e+07, 950, 138.772449074804, 0, 0, 0
5.1e+07, 1000, 126.243865272061, 0, 0, 0
5.1e+07, 1050, 116.463433113215, 0, 0, 0
5.1e+07, 1100, 108.518061862556, 0, 0, 0
5.1e+07, 1150, 101.874455044881, 0, 0, 0
5.1e+07, 1200, 96.197141480368, 0, 0, 0
5.1e+07, 1250, 91.2627533569827, 0, 0, 0
5.1e+07, 1300, 86.9157430578393, 0, 0, 0
5.6e+07, 273.17, 1026.52074582523, 0, 0, 0
5.6e+07, 300, 1020.26600976657, 0, 0, 0
5.6e+07, 350, 997.070288770358, 0, 0, 0
5.6e+07, 400, 963.747917408409, 0, 0, 0
5.6e+07, 450, 922.303600139281, 0, 0, 0
5.6e+07, 500, 872.904465268908, 0, 0, 0
5.6e+07, 550, 814.24469103442, 0, 0, 0
5.6e+07, 600, 743.079175871609, 0, 0, 0
5.6e+07, 650, 652.379010415052, 0, 0, 0
5.6e+07, 700, 526.912886720787, 0, 0, 0
5.6e+07, 750, 367.093837046894, 0, 0, 0
5.6e+07, 800, 258.521286110604, 0, 0, 0
5.6e+07, 850, 205.201815739334, 0, 0, 0
5.6e+07, 900, 174.824735294286, 0, 0, 0
5.6e+07, 950, 154.755605481094, 0, 0, 0
5.6e+07, 1000, 140.185201212118, 0, 0, 0
5.6e+07, 1050, 128.936090166151, 0, 0, 0
5.6e+07, 1100, 119.874961245907, 0, 0, 0
5.6e+07, 1150, 112.348699871087, 0, 0, 0
5.6e+07, 1200, 105.951217072907, 0, 0, 0
5.6e+07, 1250, 100.414826844002, 0, 0, 0
5.6e+07, 1300, 95.5547348235917, 0, 0, 0
6.1e+07, 273.17, 1028.74543897479, 0, 0, 0
6.1e+07, 300, 1022.26108409869, 0, 0, 0
6.1e+07, 350, 999.020107427734, 0, 0, 0
6.1e+07, 400, 965.903080398804, 0, 0, 0
6.1e+07, 450, 924.870871972799, 0, 0, 0
6.1e+07, 500, 876.165168504627, 0, 0, 0
6.1e+07, 550, 818.687349020439, 0, 0, 0
6.1e+07, 600, 749.706919156768, 0, 0, 0
6.1e+07, 650, 663.673937839666, 0, 0, 0
6.1e+07, 700, 549.956081343045, 0, 0, 0
6.1e+07, 750, 406.798484118481, 0, 0, 0
6.1e+07, 800, 292.351448835799, 0, 0, 0
6.1e+07, 850, 230.022487367685, 0, 0, 0
6.1e+07, 900, 194.324784193872, 0, 0, 0
6.1e+07, 950, 171.025253943641, 0, 0, 0
6.1e+07, 1000, 154.307821600609, 0, 0, 0
6.1e+07, 1050, 141.52357467551, 0, 0, 0
6.1e+07, 1100, 131.303343393434, 0, 0, 0
6.1e+07, 1150, 122.865254309516, 0, 0, 0
6.1e+07, 1200, 115.727452888146, 0, 0, 0
6.1e+07, 1250, 109.574863706244, 0, 0, 0
6.1e+07, 1300, 104.191541567783, 0, 0, 0
6.6e+07, 273.17, 1030.94528313912, 0, 0, 0
6.6e+07, 300, 1024.23706251563, 0, 0, 0
6.6e+07, 350, 1000.94983089454, 0, 0, 0
6.6e+07, 400, 968.030372395331, 0, 0, 0
6.6e+07, 450, 927.393799629578, 0, 0, 0
6.6e+07, 500, 879.347048400356, 0, 0, 0
6.6e+07, 550, 822.971855056516, 0, 0, 0
6.6e+07, 600, 755.963103149906, 0, 0, 0
6.6e+07, 650, 673.881653636612, 0, 0, 0
6.6e+07, 700, 569.068443368081, 0, 0, 0
6.6e+07, 750, 439.632324159637, 0, 0, 0
6.6e+07, 800, 324.890077644105, 0, 0, 0
6.6e+07, 850, 255.097701009409, 0, 0, 0
6.6e+07, 900, 214.130800492343, 0, 0, 0
6.6e+07, 950, 187.509018790483, 0, 0, 0
6.6e+07, 1000, 168.569137642361, 0, 0, 0
6.6e+07, 1050, 154.197990241043, 0, 0, 0
6.6e+07, 1100, 142.783674412821, 0, 0, 0
6.6e+07, 1150, 133.409818034459, 0, 0, 0
6.6e+07, 1200, 125.515045687836, 0, 0, 0
6.6e+07, 1250, 118.734510355694, 0, 0, 0
6.6e+07, 1300, 112.819587285194, 0, 0, 0
7.1e+07, 273.17, 1033.1206436459, 0, 0, 0
7.1e+07, 300, 1026.19426489979, 0, 0, 0
7.1e+07, 350, 1002.85995676823, 0, 0, 0
7.1e+07, 400, 970.130715606319, 0, 0, 0
7.1e+07, 450, 929.874329698693, 0, 0, 0
7.1e+07, 500, 882.454803215656, 0, 0, 0
7.1e+07, 550, 827.111529542691, 0, 0, 0
7.1e+07, 600, 761.894463766798, 0, 0, 0
7.1e+07, 650, 683.21763887255, 0, 0, 0
7.1e+07, 700, 585.432711363384, 0, 0, 0
7.1e+07, 750, 467.02434295805, 0, 0, 0
7.1e+07, 800, 355.21094114423, 0, 0, 0
7.1e+07, 850, 279.983433176435, 0, 0, 0
7.1e+07, 900, 234.072352565395, 0, 0, 0
7.1e+07, 950, 204.125589291626, 0, 0, 0
7.1e+07, 1000, 182.922797031358, 0, 0, 0
7.1e+07, 1050, 166.929724249107, 0, 0, 0
7.1e+07, 1100, 154.295600560165, 0, 0, 0
7.1e+07, 1150, 143.967695253319, 0, 0, 0
7.1e+07, 1200, 135.303008617219, 0, 0, 0
7.1e+07, 1250, 127.88533861633, 0, 0, 0
7.1e+07, 1300, 121.432277982645, 0, 0, 0
7.6e+07, 273.17, 1035.27188516935, 0, 0, 0
7.6e+07, 300, 1028.13300473113, 0, 0, 0
7.6e+07, 350, 1004.75096252262, 0, 0, 0
7.6e+07, 400, 972.204982775611, 0, 0, 0
7.6e+07, 450, 932.314272788042, 0, 0, 0
7.6e+07, 500, 885.492693456195, 0, 0, 0
7.6e+07, 550, 831.117973886174, 0, 0, 0
7.6e+07, 600, 767.539002408057, 0, 0, 0
7.6e+07, 650, 691.837292286737, 0, 0, 0
7.6e+07, 700, 599.775539328284, 0, 0, 0
7.6e+07, 750, 490.306603110171, 0, 0, 0
7.6e+07, 800, 382.877605672835, 0, 0, 0
7.6e+07, 850, 304.258287106739, 0, 0, 0
7.6e+07, 900, 253.966251516474, 0, 0, 0
7.6e+07, 950, 220.787331768467, 0, 0, 0
7.6e+07, 1000, 197.3197687864, 0, 0, 0
7.6e+07, 1050, 179.688022107716, 0, 0, 0
7.6e+07, 1100, 165.818290107398, 0, 0, 0
7.6e+07, 1150, 154.524012714864, 0, 0, 0
7.6e+07, 1200, 145.080317066854, 0, 0, 0
7.6e+07, 1250, 137.018947032161, 0, 0, 0
7.6e+07, 1300, 130.023074248129, 0, 0, 0
8.1e+07, 273.17, 1037.39937215484, 0, 0, 0
8.1e+07, 300, 1030.053589487, 0, 0, 0
8.1e+07, 350, 1006.62330672064, 0, 0, 0
8.1e+07, 400, 974.254000868334, 0, 0, 0
8.1e+07, 450, 934.715316463462, 0, 0, 0
8.1e+07, 500, 888.464596669115, 0, 0, 0
8.1e+07, 550, 835.001363550745, 0, 0, 0
8.1e+07, 600, 772.928085550366, 0, 0, 0
8.1e+07, 650, 699.856628544612, 0, 0, 0
8.1e+07, 700, 612.570307468942, 0, 0, 0
8.1e+07, 750, 510.453000968524, 0, 0, 0
8.1e+07, 800, 407.841691672714, 0, 0, 0
8.1e+07, 850, 327.580229555049, 0, 0, 0
8.1e+07, 900, 273.629591626898, 0, 0, 0
8.1e+07, 950, 237.403484816918, 0, 0, 0
8.1e+07, 1000, 211.709510241285, 0, 0, 0
8.1e+07, 1050, 192.441553160372, 0, 0, 0
8.1e+07, 1100, 177.33075403074, 0, 0, 0
8.1e+07, 1150, 165.063918392918, 0, 0, 0
8.1e+07, 1200, 154.83603916811, 0, 0, 0
8.1e+07, 1250, 146.127050340428, 0, 0, 0
8.1e+07, 1300, 138.585554732836, 0, 0, 0
8.6e+07, 273.17, 1039.50346908016, 0, 0, 0
8.6e+07, 300, 1031.95632097695, 0, 0, 0
8.6e+07, 350, 1008.47743011865, 0, 0, 0
8.6e+07, 400, 976.278554404434, 0, 0, 0
8.6e+07, 450, 937.079036639353, 0, 0, 0
8.6e+07, 500, 891.374053723783, 0, 0, 0
8.6e+07, 550, 838.770680048135, 0, 0, 0
8.6e+07, 600, 778.087941278117, 0, 0, 0
8.6e+07, 650, 707.364707906898, 0, 0, 0
8.6e+07, 700, 624.140987861531, 0, 0, 0
8.6e+07, 750, 528.154699208487, 0, 0, 0
8.6e+07, 800, 430.288465876935, 0, 0, 0
8.6e+07, 850, 349.716075478567, 0, 0, 0
8.6e+07, 900, 292.893453091472, 0, 0, 0
8.6e+07, 950, 253.883781856866, 0, 0, 0
8.6e+07, 1000, 226.041188578619, 0, 0, 0
8.6e+07, 1050, 205.158954974927, 0, 0, 0
8.6e+07, 1100, 188.81213798918, 0, 0, 0
8.6e+07, 1150, 175.572756627622, 0, 0, 0
8.6e+07, 1200, 164.559448590424, 0, 0, 0
8.6e+07, 1250, 155.201555835034, 0, 0, 0
8.6e+07, 1300, 147.113469862514, 0, 0, 0
9.1e+07, 273.17, 1041.58454057245, 0, 0, 0
9.1e+07, 300, 1033.84149562217, 0, 0, 0
9.1e+07, 350, 1010.31375668767, 0, 0, 0
9.1e+07, 400, 978.279388480726, 0, 0, 0
9.1e+07, 450, 939.406907642173, 0, 0, 0
9.1e+07, 500, 894.22430814148, 0, 0, 0
9.1e+07, 550, 842.433896694326, 0, 0, 0
9.1e+07, 600, 783.040750953841, 0, 0, 0
9.1e+07, 650, 714.431488945432, 0, 0, 0
9.1e+07, 700, 634.718644631, 0, 0, 0
9.1e+07, 750, 543.913635481589, 0, 0, 0
9.1e+07, 800, 450.5053145168, 0, 0, 0
9.1e+07, 850, 370.541488003784, 0, 0, 0
9.1e+07, 900, 311.614464980725, 0, 0, 0
9.1e+07, 950, 270.142223007701, 0, 0, 0
9.1e+07, 1000, 240.26492936891, 0, 0, 0
9.1e+07, 1050, 217.809350458682, 0, 0, 0
9.1e+07, 1100, 200.241983025915, 0, 0, 0
9.1e+07, 1150, 186.036218282605, 0, 0, 0
9.1e+07, 1200, 174.240118864352, 0, 0, 0
9.1e+07, 1250, 164.234626242469, 0, 0, 0
9.1e+07, 1300, 155.600785628576, 0, 0, 0
9.6e+07, 273.17, 1043.64295140996, 0, 0, 0
9.6e+07, 300, 1035.70940468656, 0, 0, 0
9.6e+07, 350, 1012.13269455008, 0, 0, 0
9.6e+07, 400, 980.257211516718, 0, 0, 0
9.6e+07, 450, 941.700311131652, 0, 0, 0
9.6e+07, 500, 897.018339709236, 0, 0, 0
9.6e+07, 550, 845.998128902878, 0, 0, 0
9.6e+07, 600, 787.805461745717, 0, 0, 0
9.6e+07, 650, 721.112997707387, 0, 0, 0
9.6e+07, 700, 644.473816777288, 0, 0, 0
9.6e+07, 750, 558.103040093973, 0, 0, 0
9.6e+07, 800, 468.794927851751, 0, 0, 0
9.6e+07, 850, 390.022306864769, 0, 0, 0
9.6e+07, 900, 329.682039763306, 0, 0, 0
9.6e+07, 950, 286.100613851125, 0, 0, 0
9.6e+07, 1000, 254.333053960858, 0, 0, 0
9.6e+07, 1050, 230.362836564663, 0, 0, 0
9.6e+07, 1100, 211.600456327535, 0, 0, 0
9.6e+07, 1150, 196.440466867295, 0, 0, 0
9.6e+07, 1200, 183.867999841607, 0, 0, 0
9.6e+07, 1250, 173.218729543104, 0, 0, 0
9.6e+07, 1300, 164.041717793788, 0, 0, 0
1.01e+08, 273.17, 1045.67906640865, 0, 0, 0
1.01e+08, 300, 1037.56033446768, 0, 0, 0
1.01e+08, 350, 1013.93463684409, 0, 0, 0
1.01e+08, 400, 982.212697754855, 0, 0, 0
1.01e+08, 450, 943.960544034911, 0, 0, 0
1.01e+08, 500, 899.758893361745, 0, 0, 0
1.01e+08, 550, 849.469756936171, 0, 0, 0
1.01e+08, 600, 792.398402201356, 0, 0, 0
1.01e+08, 650, 727.454848169525, 0, 0, 0
1.01e+08, 700, 653.535994458656, 0, 0, 0
1.01e+08, 750, 571.005228595067, 0, 0, 0
1.01e+08, 800, 485.432843248413, 0, 0, 0
1.01e+08, 850, 408.189394223365, 0, 0, 0
1.01e+08, 900, 347.020569412358, 0, 0, 0
1.01e+08, 950, 301.691464551982, 0, 0, 0
1.01e+08, 1000, 268.20125089762, 0, 0, 0
1.01e+08, 1050, 242.790943516665, 0, 0, 0
1.01e+08, 1100, 222.868555642412, 0, 0, 0
1.01e+08, 1150, 206.772243295848, 0, 0, 0
1.01e+08, 1200, 193.433477986982, 0, 0, 0
1.01e+08, 1250, 182.146676829041, 0, 0, 0
1.01e+08, 1300, 172.430757248646, 0, 0, 0
1.06e+08, 273.17, 1047.69325023647, 0, 0, 0
1.06e+08, 300, 1039.39456645224, 0, 0, 0
1.06e+08, 350, 1015.71996252247, 0, 0, 0
1.06e+08, 400, 984.146489541862, 0, 0, 0
1.06e+08, 450, 946.188825624256, 0, 0, 0
1.06e+08, 500, 902.448504121111, 0, 0, 0
1.06e+08, 550, 852.854527031299, 0, 0, 0
1.06e+08, 600, 796.833755961051, 0, 0, 0
1.06e+08, 650, 733.494709691483, 0, 0, 0
1.06e+08, 700, 662.005855483593, 0, 0, 0
1.06e+08, 750, 582.836729771651, 0, 0, 0
1.06e+08, 800, 500.654841330853, 0, 0, 0
1.06e+08, 850, 425.114595395515, 0, 0, 0
1.06e+08, 900, 363.587343388691, 0, 0, 0
1.06e+08, 950, 316.859930079857, 0, 0, 0
1.06e+08, 1000, 281.829612517298, 0, 0, 0
1.06e+08, 1050, 255.067060244796, 0, 0, 0
1.06e+08, 1100, 234.028291458436, 0, 0, 0
1.06e+08, 1150, 217.018952875273, 0, 0, 0
1.06e+08, 1200, 202.927422902074, 0, 0, 0
1.06e+08, 1250, 191.011649756129, 0, 0, 0
1.06e+08, 1300, 180.762687552205, 0, 0, 0
1.11e+08, 273.17, 1049.68586715605, 0, 0, 0
1.11e+08, 300, 1041.21237744841, 0, 0, 0
1.11e+08, 350, 1017.48903709184, 0, 0, 0
1.11e+08, 400, 986.059199414451, 0, 0, 0
1.11e+08, 450, 948.386303849418, 0, 0, 0
1.11e+08, 500, 905.089518733055, 0, 0, 0
1.11e+08, 550, 856.157635373239, 0, 0, 0
1.11e+08, 600, 801.12393144067, 0, 0, 0
1.11e+08, 650, 739.264079520764, 0, 0, 0
1.11e+08, 700, 669.963255868076, 0, 0, 0
1.11e+08, 750, 593.76583622912, 0, 0, 0
1.11e+08, 800, 514.6582510704, 0, 0, 0
1.11e+08, 850, 440.891185523636, 0, 0, 0
1.11e+08, 900, 379.367729928658, 0, 0, 0
1.11e+08, 950, 331.564647586069, 0, 0, 0
1.11e+08, 1000, 295.183465101561, 0, 0, 0
1.11e+08, 1050, 267.166816899166, 0, 0, 0
1.11e+08, 1100, 245.062850039881, 0, 0, 0
1.11e+08, 1150, 227.168738250932, 0, 0, 0
1.11e+08, 1200, 212.341222791482, 0, 0, 0
1.11e+08, 1250, 199.807219409294, 0, 0, 0
1.11e+08, 1300, 189.032595876765, 0, 0, 0
1.16e+08, 273.17, 1051.65728071823, 0, 0, 0
1.16e+08, 300, 1043.01403968435, 0, 0, 0
1.16e+08, 350, 1019.24221329825, 0, 0, 0
1.16e+08, 400, 987.951412009851, 0, 0, 0
1.16e+08, 450, 950.554061018383, 0, 0, 0
1.16e+08, 500, 907.68411451937, 0, 0, 0
1.16e+08, 550, 859.383798335759, 0, 0, 0
1.16e+08, 600, 805.279854001738, 0, 0, 0
1.16e+08, 650, 744.789583570266, 0, 0, 0
1.16e+08, 700, 677.472626153537, 0, 0, 0
1.16e+08, 750, 603.925125731347, 0, 0, 0
1.16e+08, 800, 527.607488507165, 0, 0, 0
1.16e+08, 850, 455.619796414514, 0, 0, 0
1.16e+08, 900, 394.369178152318, 0, 0, 0
1.16e+08, 950, 345.77752605626, 0, 0, 0
1.16e+08, 1000, 308.233933748489, 0, 0, 0
1.16e+08, 1050, 279.068411082512, 0, 0, 0
1.16e+08, 1100, 255.956738473949, 0, 0, 0
1.16e+08, 1150, 237.210541522785, 0, 0, 0
1.16e+08, 1200, 221.666811533891, 0, 0, 0
1.16e+08, 1250, 208.527358466664, 0, 0, 0
1.16e+08, 1300, 197.235878652552, 0, 0, 0
1.21e+08, 273.17, 1053.60785342016, 0, 0, 0
1.21e+08, 300, 1044.79982089716, 0, 0, 0
1.21e+08, 350, 1020.97983176419, 0, 0, 0
1.21e+08, 400, 989.823685819051, 0, 0, 0
1.21e+08, 450, 952.69311890879, 0, 0, 0
1.21e+08, 500, 910.234315872462, 0, 0, 0
1.21e+08, 550, 862.537311633744, 0, 0, 0
1.21e+08, 600, 809.311199459539, 0, 0, 0
1.21e+08, 650, 750.093949069417, 0, 0, 0
1.21e+08, 700, 684.586723245697, 0, 0, 0
1.21e+08, 750, 613.420460827606, 0, 0, 0
1.21e+08, 800, 539.639826277768, 0, 0, 0
1.21e+08, 850, 469.39950234656, 0, 0, 0
1.21e+08, 900, 408.615190008133, 0, 0, 0
1.21e+08, 950, 359.482698798806, 0, 0, 0
1.21e+08, 1000, 320.958209844634, 0, 0, 0
1.21e+08, 1050, 290.752862650653, 0, 0, 0
1.21e+08, 1100, 266.695910651253, 0, 0, 0
1.21e+08, 1150, 247.134157793265, 0, 0, 0
1.21e+08, 1200, 230.896689685347, 0, 0, 0
1.21e+08, 1250, 217.16644844657, 0, 0, 0
1.21e+08, 1300, 205.368243187935, 0, 0, 0
1.26e+08, 273.17, 1055.53794633984, 0, 0, 0
1.26e+08, 300, 1046.5699844014, 0, 0, 0
1.26e+08, 350, 1022.70222158119, 0, 0, 0
1.26e+08, 400, 991.67655479854, 0, 0, 0
1.26e+08, 450, 954.80444337031, 0, 0, 0
1.26e+08, 500, 912.742008742878, 0, 0, 0
1.26e+08, 550, 865.622100450224, 0, 0, 0
1.26e+08, 600, 813.226582680908, 0, 0, 0
1.26e+08, 650, 755.196744026135, 0, 0, 0
1.26e+08, 700, 691.349305337739, 0, 0, 0
1.26e+08, 750, 622.33748802619, 0, 0, 0
1.26e+08, 800, 550.870289748322, 0, 0, 0
1.26e+08, 850, 482.32299534687, 0, 0, 0
1.26e+08, 900, 422.139937600748, 0, 0, 0
1.26e+08, 950, 372.674924311055, 0, 0, 0
1.26e+08, 1000, 333.33952276185, 0, 0, 0
1.26e+08, 1050, 302.204183525094, 0, 0, 0
1.26e+08, 1100, 277.267871234488, 0, 0, 0
1.26e+08, 1150, 256.930281261415, 0, 0, 0
1.26e+08, 1200, 240.023941213271, 0, 0, 0
1.26e+08, 1250, 225.719283590915, 0, 0, 0
1.26e+08, 1300, 213.425706440277, 0, 0, 0
1.31e+08, 273.17, 1057.44791875807, 0, 0, 0
1.31e+08, 300, 1048.32478914631, 0, 0, 0
1.31e+08, 350, 1024.40970086233, 0, 0, 0
1.31e+08, 400, 993.510529854491, 0, 0, 0
1.31e+08, 450, 956.888948497162, 0, 0, 0
1.31e+08, 500, 915.208953410623, 0, 0, 0
1.31e+08, 550, 868.641762163173, 0, 0, 0
1.31e+08, 600, 817.033711328431, 0, 0, 0
1.31e+08, 650, 760.114947788109, 0, 0, 0
1.31e+08, 700, 697.797081161498, 0, 0, 0
1.31e+08, 750, 630.746362003912, 0, 0, 0
1.31e+08, 800, 561.395620713035, 0, 0, 0
1.31e+08, 850, 494.474542896838, 0, 0, 0
1.31e+08, 900, 434.983837474264, 0, 0, 0
1.31e+08, 950, 385.357718241153, 0, 0, 0
1.31e+08, 1000, 345.366849412118, 0, 0, 0
1.31e+08, 1050, 313.409453805824, 0, 0, 0
1.31e+08, 1100, 287.661753621143, 0, 0, 0
1.31e+08, 1150, 266.590543870636, 0, 0, 0
1.31e+08, 1200, 249.042247137079, 0, 0, 0
1.31e+08, 1250, 234.181072622618, 0, 0, 0
1.31e+08, 1300, 221.404591953007, 0, 0, 0
1.36e+08, 273.17, 1059.33812777755, 0, 0, 0
1.36e+08, 300, 1050.06448976335, 0, 0, 0
1.36e+08, 350, 1026.102577258, 0, 0, 0
1.36e+08, 400, 995.326100211686, 0, 0, 0
1.36e+08, 450, 958.947500396867, 0, 0, 0
1.36e+08, 500, 917.636795782532, 0, 0, 0
1.36e+08, 550, 871.599602962696, 0, 0, 0
1.36e+08, 600, 820.73951228472, 0, 0, 0
1.36e+08, 650, 764.863397173604, 0, 0, 0
1.36e+08, 700, 703.961157856058, 0, 0, 0
1.36e+08, 750, 638.705211015666, 0, 0, 0
1.36e+08, 800, 571.297487760297, 0, 0, 0
1.36e+08, 850, 505.929581514881, 0, 0, 0
1.36e+08, 900, 447.190157700773, 0, 0, 0
1.36e+08, 950, 397.541446491463, 0, 0, 0
1.36e+08, 1000, 357.034418354982, 0, 0, 0
1.36e+08, 1050, 324.358802492897, 0, 0, 0
1.36e+08, 1100, 297.868367900821, 0, 0, 0
1.36e+08, 1150, 276.107545637445, 0, 0, 0
1.36e+08, 1200, 257.945896627792, 0, 0, 0
1.36e+08, 1250, 242.547439257885, 0, 0, 0
1.36e+08, 1300, 229.301525777554, 0, 0, 0
1.41e+08, 273.17, 1061.2089279461, 0, 0, 0
1.41e+08, 300, 1051.78933660635, 0, 0, 0
1.41e+08, 350, 1027.78114843828, 0, 0, 0
1.41e+08, 400, 997.123734678128, 0, 0, 0
1.41e+08, 450, 960.98092061734, 0, 0, 0
1.41e+08, 500, 920.027077418535, 0, 0, 0
1.41e+08, 550, 874.498669391789, 0, 0, 0
1.41e+08, 600, 824.350236438454, 0, 0, 0
1.41e+08, 650, 769.455139523275, 0, 0, 0
1.41e+08, 700, 709.868134717833, 0, 0, 0
1.41e+08, 750, 646.262707289014, 0, 0, 0
1.41e+08, 800, 580.645111050833, 0, 0, 0
1.41e+08, 850, 516.755133440958, 0, 0, 0
1.41e+08, 900, 458.802590963068, 0, 0, 0
1.41e+08, 950, 409.241539082412, 0, 0, 0
1.41e+08, 1000, 368.341075890459, 0, 0, 0
1.41e+08, 1050, 335.045298750366, 0, 0, 0
1.41e+08, 1100, 307.880215808591, 0, 0, 0
1.41e+08, 1150, 285.47487525765, 0, 0, 0
1.41e+08, 1200, 266.729795572088, 0, 0, 0
1.41e+08, 1250, 250.814421996062, 0, 0, 0
1.41e+08, 1300, 237.113431985026, 0, 0, 0
1.46e+08, 273.17, 1063.06067089088, 0, 0, 0
1.46e+08, 300, 1053.49957578636, 0, 0, 0
1.46e+08, 350, 1029.44570254454, 0, 0, 0
1.46e+08, 400, 998.90388281505, 0, 0, 0
1.46e+08, 450, 962.989989264027, 0, 0, 0
1.46e+08, 500, 922.381244457459, 0, 0, 0
1.46e+08, 550, 877.341775643705, 0, 0, 0
1.46e+08, 600, 827.87154617376, 0, 0, 0
1.46e+08, 650, 773.901715157265, 0, 0, 0
1.46e+08, 700, 715.540941936869, 0, 0, 0
1.46e+08, 750, 653.45999699375, 0, 0, 0
1.46e+08, 800, 589.497419695979, 0, 0, 0
1.46e+08, 850, 527.010557620837, 0, 0, 0
1.46e+08, 900, 469.863647392455, 0, 0, 0
1.46e+08, 950, 420.476918572907, 0, 0, 0
1.46e+08, 1000, 379.289580643549, 0, 0, 0
1.46e+08, 1050, 345.464766323384, 0, 0, 0
1.46e+08, 1100, 317.691471433143, 0, 0, 0
1.46e+08, 1150, 294.687119450898, 0, 0, 0
1.46e+08, 1200, 275.389472191328, 0, 0, 0
1.46e+08, 1250, 258.978473384245, 0, 0, 0
1.46e+08, 1300, 244.837528160344, 0, 0, 0
1.51e+08, 273.17, 1064.89370496766, 0, 0, 0
